id,zip,month,notices
9101,21704,2022-02-01,5
9102,21704,2022-03-01,8
9103,21704,2022-04-01,17
9104,21704,2022-05-01,6
9105,21704,2022-06-01,4
9106,21704,2022-07-01,6
9107,21704,2022-08-01,7
9108,21704,2022-09-01,10
9109,21704,2022-10-01,5
9110,21704,2022-11-01,4
9111,21704,2022-12-01,10
9112,21704,2023-01-01,16
9113,21704,2023-02-01,10
9114,21704,2023-03-01,9
9115,21705,2021-07-01,0
9116,21705,2021-08-01,0
9117,21705,2021-09-01,0
9118,21705,2021-10-01,0
9119,21705,2021-11-01,0
9120,21705,2021-12-01,0
9121,21705,2022-01-01,0
9122,21705,2022-02-01,0
9123,21705,2022-03-01,0
9124,21705,2022-04-01,0
9125,21705,2022-05-01,0
9126,21705,2022-06-01,0
9127,21705,2022-07-01,0
9128,21705,2022-08-01,0
9129,21705,2022-09-01,0
9130,21705,2022-10-01,0
9131,21705,2022-11-01,0
9132,21705,2022-12-01,0
9133,21705,2023-01-01,0
9134,21705,2023-02-01,0
9135,21705,2023-03-01,0
9136,21706,2021-07-01,0
9137,21706,2021-08-01,0
9138,21706,2021-09-01,0
9139,21706,2021-10-01,0
9140,21706,2021-11-01,0
9141,21706,2021-12-01,0
9142,21706,2022-01-01,0
9143,21706,2022-02-01,0
9144,21706,2022-03-01,0
9145,21706,2022-04-01,0
9146,21706,2022-05-01,0
9147,21706,2022-06-01,0
9148,21706,2022-07-01,0
9149,21706,2022-08-01,0
9150,21706,2022-09-01,0
9151,21706,2022-10-01,0
9152,21706,2022-11-01,0
9153,21706,2022-12-01,0
9154,21706,2023-01-01,0
9155,21706,2023-02-01,0
9156,21706,2023-03-01,0
9157,21708,2021-07-01,0
9158,21708,2021-08-01,0
9159,21708,2021-09-01,0
9160,21708,2021-10-01,0
9161,21708,2021-11-01,0
9162,21708,2021-12-01,0
9163,21708,2022-01-01,0
9164,21708,2022-02-01,0
9165,21708,2022-03-01,0
9166,21708,2022-04-01,0
9167,21708,2022-05-01,0
9168,21708,2022-06-01,0
9169,21708,2022-07-01,0
9170,21708,2022-08-01,0
9171,21708,2022-09-01,0
9172,21708,2022-10-01,0
9173,21708,2022-11-01,0
9174,21708,2022-12-01,0
9175,21708,2023-01-01,0
9176,21708,2023-02-01,0
9177,21708,2023-03-01,0
9178,21710,2021-07-01,1
9179,21710,2021-08-01,0
9180,21710,2021-09-01,0
9181,21710,2021-10-01,5
9182,21710,2021-11-01,1
9183,21710,2021-12-01,2
9184,21710,2022-01-01,1
9185,21710,2022-02-01,3
9186,21710,2022-03-01,2
9187,21710,2022-04-01,3
9188,21710,2022-05-01,2
9189,21710,2022-06-01,0
9190,21710,2022-07-01,2
9191,21710,2022-08-01,3
9192,21710,2022-09-01,1
9193,21710,2022-10-01,2
9194,21710,2022-11-01,3
9195,21710,2022-12-01,2
9196,21710,2023-01-01,1
9197,21710,2023-02-01,2
9198,21710,2023-03-01,3
9199,21711,2021-07-01,0
9200,21711,2021-08-01,0
9201,21711,2021-09-01,1
9202,21711,2021-10-01,0
9203,21711,2021-11-01,1
9204,21711,2021-12-01,0
9205,21711,2022-01-01,0
9206,21711,2022-02-01,0
9207,21711,2022-03-01,0
9208,21711,2022-04-01,0
9209,21711,2022-05-01,2
9210,21711,2022-06-01,1
9211,21711,2022-07-01,1
9212,21711,2022-08-01,0
9213,21711,2022-09-01,0
9214,21711,2022-10-01,0
9215,21711,2022-11-01,0
9216,21711,2022-12-01,0
9217,21711,2023-01-01,1
9218,21711,2023-02-01,0
9219,21711,2023-03-01,0
9220,21713,2021-07-01,2
9221,21713,2021-08-01,1
9222,21713,2021-09-01,9
9223,21713,2021-10-01,8
9224,21713,2021-11-01,6
9225,21713,2021-12-01,5
9226,21713,2022-01-01,5
9227,21713,2022-02-01,9
9228,21713,2022-03-01,5
9229,21713,2022-04-01,10
9230,21713,2022-05-01,9
9231,21713,2022-06-01,6
9232,21713,2022-07-01,7
9233,21713,2022-08-01,10
9234,21713,2022-09-01,4
9235,21713,2022-10-01,2
9236,21713,2022-11-01,5
9237,21713,2022-12-01,7
9238,21713,2023-01-01,9
9239,21713,2023-02-01,5
9240,21713,2023-03-01,11
9241,21714,2021-07-01,0
9242,21714,2021-08-01,0
9243,21714,2021-09-01,0
9244,21714,2021-10-01,0
9245,21714,2021-11-01,0
9246,21714,2021-12-01,0
9247,21714,2022-01-01,0
9248,21714,2022-02-01,0
9249,21714,2022-03-01,1
9250,21714,2022-04-01,0
9251,21714,2022-05-01,0
9252,21714,2022-06-01,1
9253,21714,2022-07-01,4
9254,21714,2022-08-01,0
9255,21714,2022-09-01,0
9256,21714,2022-10-01,0
9257,21714,2022-11-01,0
9258,21714,2022-12-01,0
9259,21714,2023-01-01,0
9260,21714,2023-02-01,0
9261,21714,2023-03-01,0
9262,21715,2021-07-01,0
9263,21715,2021-08-01,0
9264,21715,2021-09-01,0
9265,21715,2021-10-01,1
9266,21715,2021-11-01,0
9267,21715,2021-12-01,0
9268,21715,2022-01-01,0
9269,21715,2022-02-01,0
9270,21715,2022-03-01,0
9271,21715,2022-04-01,0
9272,21715,2022-05-01,1
9273,21715,2022-06-01,0
9274,21715,2022-07-01,0
9275,21715,2022-08-01,0
9276,21715,2022-09-01,0
9277,21715,2022-10-01,0
9278,21715,2022-11-01,0
9279,21715,2022-12-01,0
9280,21715,2023-01-01,0
9281,21715,2023-02-01,0
9282,21715,2023-03-01,0
9283,21716,2021-07-01,1
9284,21716,2021-08-01,1
9285,21716,2021-09-01,2
9286,21716,2021-10-01,6
9287,21716,2021-11-01,4
9288,21716,2021-12-01,3
9289,21716,2022-01-01,2
9290,21716,2022-02-01,6
9291,21716,2022-03-01,10
9292,21716,2022-04-01,2
9293,21716,2022-05-01,7
9294,21716,2022-06-01,7
9295,21716,2022-07-01,7
9296,21716,2022-08-01,6
9297,21716,2022-09-01,11
9298,21716,2022-10-01,11
9299,21716,2022-11-01,10
9300,21716,2022-12-01,8
9301,21716,2023-01-01,11
9302,21716,2023-02-01,15
9303,21716,2023-03-01,18
9304,21717,2021-07-01,1
9305,21717,2021-08-01,0
9306,21717,2021-09-01,0
9307,21717,2021-10-01,1
9308,21717,2021-11-01,0
9309,21717,2021-12-01,0
9310,21717,2022-01-01,0
9311,21717,2022-02-01,0
9312,21717,2022-03-01,0
9313,21717,2022-04-01,0
9314,21717,2022-05-01,0
9315,21717,2022-06-01,0
9316,21717,2022-07-01,0
9317,21717,2022-08-01,0
9318,21717,2022-09-01,0
9319,21717,2022-10-01,0
9320,21717,2022-11-01,0
9321,21717,2022-12-01,0
9322,21717,2023-01-01,0
9323,21717,2023-02-01,0
9324,21717,2023-03-01,0
9325,21718,2021-07-01,0
9326,21718,2021-08-01,0
9327,21718,2021-09-01,0
9328,21718,2021-10-01,0
9329,21718,2021-11-01,0
9330,21718,2021-12-01,0
9331,21718,2022-01-01,0
9332,21718,2022-02-01,1
9333,21718,2022-03-01,0
9334,21718,2022-04-01,0
9335,21718,2022-05-01,0
9336,21718,2022-06-01,0
9337,21718,2022-07-01,0
9338,21718,2022-08-01,1
9339,21718,2022-09-01,0
9340,21718,2022-10-01,0
9341,21718,2022-11-01,0
9342,21718,2022-12-01,0
9343,21718,2023-01-01,0
9344,21718,2023-02-01,0
9345,21718,2023-03-01,1
9346,21719,2021-07-01,0
9347,21719,2021-08-01,2
9348,21719,2021-09-01,3
9349,21719,2021-10-01,1
9350,21719,2021-11-01,0
9351,21719,2021-12-01,0
9352,21719,2022-01-01,1
9353,21719,2022-02-01,1
9354,21719,2022-03-01,0
9355,21719,2022-04-01,1
9356,21719,2022-05-01,2
9357,21719,2022-06-01,0
9358,21719,2022-07-01,1
9359,21719,2022-08-01,1
9360,21719,2022-09-01,0
9361,21719,2022-10-01,0
9362,21719,2022-11-01,1
9363,21719,2022-12-01,0
9364,21719,2023-01-01,0
9365,21719,2023-02-01,0
9366,21719,2023-03-01,0
9367,21720,2021-07-01,0
9368,21720,2021-08-01,0
9369,21720,2021-09-01,0
9370,21720,2021-10-01,0
9371,21720,2021-11-01,0
9372,21720,2021-12-01,0
9373,21720,2022-01-01,0
9374,21720,2022-02-01,0
9375,21720,2022-03-01,0
9376,21720,2022-04-01,0
9377,21720,2022-05-01,0
9378,21720,2022-06-01,0
9379,21720,2022-07-01,0
9380,21720,2022-08-01,0
9381,21720,2022-09-01,0
9382,21720,2022-10-01,0
9383,21720,2022-11-01,0
9384,21720,2022-12-01,0
9385,21720,2023-01-01,0
9386,21720,2023-02-01,0
9387,21720,2023-03-01,0
9388,21722,2021-07-01,0
9389,21722,2021-08-01,0
9390,21722,2021-09-01,1
9391,21722,2021-10-01,2
9392,21722,2021-11-01,2
9393,21722,2021-12-01,3
9394,21722,2022-01-01,3
9395,21722,2022-02-01,5
9396,21722,2022-03-01,6
9397,21722,2022-04-01,8
9398,21722,2022-05-01,2
9399,21722,2022-06-01,4
9400,21722,2022-07-01,4
9401,21722,2022-08-01,2
9402,21722,2022-09-01,4
9403,21722,2022-10-01,1
9404,21722,2022-11-01,1
9405,21722,2022-12-01,6
9406,21722,2023-01-01,5
9407,21722,2023-02-01,6
9408,21722,2023-03-01,5
9409,21723,2021-07-01,0
9410,21723,2021-08-01,0
9411,21723,2021-09-01,0
9412,21723,2021-10-01,0
9413,21723,2021-11-01,0
9414,21723,2021-12-01,0
9415,21723,2022-01-01,0
9416,21723,2022-02-01,2
9417,21723,2022-03-01,0
9418,21723,2022-04-01,1
9419,21723,2022-05-01,0
9420,21723,2022-06-01,0
9421,21723,2022-07-01,0
9422,21723,2022-08-01,0
9423,21723,2022-09-01,0
9424,21723,2022-10-01,0
9425,21723,2022-11-01,0
9426,21723,2022-12-01,0
9427,21723,2023-01-01,0
9428,21723,2023-02-01,0
9429,21723,2023-03-01,1
9430,21727,2021-07-01,1
9431,21727,2021-08-01,0
9432,21727,2021-09-01,1
9433,21727,2021-10-01,1
9434,21727,2021-11-01,3
9435,21727,2021-12-01,0
9436,21727,2022-01-01,0
9437,21727,2022-02-01,2
9438,21727,2022-03-01,1
9439,21727,2022-04-01,4
9440,21727,2022-05-01,2
9441,21727,2022-06-01,1
9442,21727,2022-07-01,5
9443,21727,2022-08-01,4
9444,21727,2022-09-01,3
9445,21727,2022-10-01,4
9446,21727,2022-11-01,3
9447,21727,2022-12-01,2
9448,21727,2023-01-01,4
9449,21727,2023-02-01,3
9450,21727,2023-03-01,5
9451,21733,2021-07-01,0
9452,21733,2021-08-01,1
9453,21733,2021-09-01,0
9454,21733,2021-10-01,1
9455,21733,2021-11-01,0
9456,21733,2021-12-01,1
9457,21733,2022-01-01,4
9458,21733,2022-02-01,1
9459,21733,2022-03-01,2
9460,21733,2022-04-01,4
9461,21733,2022-05-01,0
9462,21733,2022-06-01,3
9463,21733,2022-07-01,3
9464,21733,2022-08-01,2
9465,21733,2022-09-01,1
9466,21733,2022-10-01,2
9467,21733,2022-11-01,0
9468,21733,2022-12-01,1
9469,21733,2023-01-01,3
9470,21733,2023-02-01,1
9471,21733,2023-03-01,2
9472,21734,2021-07-01,0
9473,21734,2021-08-01,0
9474,21734,2021-09-01,0
9475,21734,2021-10-01,0
9476,21734,2021-11-01,0
9477,21734,2021-12-01,0
9478,21734,2022-01-01,1
9479,21734,2022-02-01,0
9480,21734,2022-03-01,0
9481,21734,2022-04-01,0
9482,21734,2022-05-01,0
9483,21734,2022-06-01,1
9484,21734,2022-07-01,0
9485,21734,2022-08-01,1
9486,21734,2022-09-01,0
9487,21734,2022-10-01,0
9488,21734,2022-11-01,0
9489,21734,2022-12-01,1
9490,21734,2023-01-01,0
9491,21734,2023-02-01,1
9492,21734,2023-03-01,0
9493,21737,2021-07-01,0
9494,21737,2021-08-01,0
9495,21737,2021-09-01,0
9496,21737,2021-10-01,0
9497,21737,2021-11-01,0
9498,21737,2021-12-01,0
9499,21737,2022-01-01,0
9500,21737,2022-02-01,0
9501,21737,2022-03-01,0
9502,21737,2022-04-01,0
9503,21737,2022-05-01,0
9504,21737,2022-06-01,1
9505,21737,2022-07-01,0
9506,21737,2022-08-01,0
9507,21737,2022-09-01,0
9508,21737,2022-10-01,0
9509,21737,2022-11-01,0
9510,21737,2022-12-01,0
9511,21737,2023-01-01,0
9512,21737,2023-02-01,0
9513,21737,2023-03-01,0
9514,21738,2021-07-01,0
9515,21738,2021-08-01,0
9516,21738,2021-09-01,0
9517,21738,2021-10-01,1
9518,21738,2021-11-01,1
9519,21738,2021-12-01,1
9520,21738,2022-01-01,0
9521,21738,2022-02-01,0
9522,21738,2022-03-01,0
9523,21738,2022-04-01,1
9524,21738,2022-05-01,1
9525,21738,2022-06-01,0
9526,21738,2022-07-01,1
9527,21738,2022-08-01,0
9528,21738,2022-09-01,1
9529,21738,2022-10-01,0
9530,21738,2022-11-01,0
9531,21738,2022-12-01,0
9532,21738,2023-01-01,0
9533,21738,2023-02-01,0
9534,21738,2023-03-01,0
9535,21740,2021-07-01,13
9536,21740,2021-08-01,15
9537,21740,2021-09-01,33
9538,21740,2021-10-01,35
9539,21740,2021-11-01,32
9540,21740,2021-12-01,24
9541,21740,2022-01-01,34
9542,21740,2022-02-01,35
9543,21740,2022-03-01,42
9544,21740,2022-04-01,59
9545,21740,2022-05-01,44
9546,21740,2022-06-01,52
9547,21740,2022-07-01,44
9548,21740,2022-08-01,62
9549,21740,2022-09-01,52
9550,21740,2022-10-01,56
9551,21740,2022-11-01,47
9552,21740,2022-12-01,56
9553,21740,2023-01-01,59
9554,21740,2023-02-01,56
9555,21740,2023-03-01,50
9556,21742,2021-07-01,0
9557,21742,2021-08-01,12
9558,21742,2021-09-01,13
9559,21742,2021-10-01,8
9560,21742,2021-11-01,16
9561,21742,2021-12-01,9
9562,21742,2022-01-01,11
9563,21742,2022-02-01,10
9564,21742,2022-03-01,11
9565,21742,2022-04-01,15
9566,21742,2022-05-01,14
9567,21742,2022-06-01,18
9568,21742,2022-07-01,15
9569,21742,2022-08-01,17
9570,21742,2022-09-01,15
9571,21742,2022-10-01,24
9572,21742,2022-11-01,14
9573,21742,2022-12-01,19
9574,21742,2023-01-01,34
9575,21742,2023-02-01,19
9576,21742,2023-03-01,15
9577,21744,2021-07-01,0
9578,21744,2021-08-01,0
9579,21744,2021-09-01,1
9580,21744,2021-10-01,0
9581,21744,2021-11-01,0
9582,21744,2021-12-01,0
9583,21744,2022-01-01,0
9584,21744,2022-02-01,0
9585,21744,2022-03-01,0
9586,21744,2022-04-01,0
9587,21744,2022-05-01,0
9588,21744,2022-06-01,0
9589,21744,2022-07-01,0
9590,21744,2022-08-01,0
9591,21744,2022-09-01,0
9592,21744,2022-10-01,0
9593,21744,2022-11-01,0
9594,21744,2022-12-01,0
9595,21744,2023-01-01,0
9596,21744,2023-02-01,0
9597,21744,2023-03-01,0
9598,21746,2021-07-01,0
9599,21746,2021-08-01,0
9600,21746,2021-09-01,0
9601,21746,2021-10-01,0
9602,21746,2021-11-01,0
9603,21746,2021-12-01,0
9604,21746,2022-01-01,0
9605,21746,2022-02-01,0
9606,21746,2022-03-01,0
9607,21746,2022-04-01,0
9608,21746,2022-05-01,0
9609,21746,2022-06-01,0
9610,21746,2022-07-01,0
9611,21746,2022-08-01,0
9612,21746,2022-09-01,0
9613,21746,2022-10-01,0
9614,21746,2022-11-01,0
9615,21746,2022-12-01,0
9616,21746,2023-01-01,0
9617,21746,2023-02-01,0
9618,21746,2023-03-01,0
9619,21750,2021-07-01,1
9620,21750,2021-08-01,0
9621,21750,2021-09-01,2
9622,21750,2021-10-01,1
9623,21750,2021-11-01,6
9624,21750,2021-12-01,5
9625,21750,2022-01-01,2
9626,21750,2022-02-01,2
9627,21750,2022-03-01,1
9628,21750,2022-04-01,4
9629,21750,2022-05-01,1
9630,21750,2022-06-01,5
9631,21750,2022-07-01,0
9632,21750,2022-08-01,5
9633,21750,2022-09-01,2
9634,21750,2022-10-01,1
9635,21750,2022-11-01,5
9636,21750,2022-12-01,2
9637,21750,2023-01-01,2
9638,21750,2023-02-01,4
9639,21750,2023-03-01,13
9640,21754,2021-07-01,0
9641,21754,2021-08-01,1
9642,21754,2021-09-01,5
9643,21754,2021-10-01,3
9644,21754,2021-11-01,2
9645,21754,2021-12-01,2
9646,21754,2022-01-01,3
9647,21754,2022-02-01,1
9648,21754,2022-03-01,4
9649,21754,2022-04-01,4
9650,21754,2022-05-01,5
9651,21754,2022-06-01,3
9652,21754,2022-07-01,3
9653,21754,2022-08-01,2
9654,21754,2022-09-01,5
9655,21754,2022-10-01,3
9656,21754,2022-11-01,6
9657,21754,2022-12-01,4
9658,21754,2023-01-01,7
9659,21754,2023-02-01,4
9660,21754,2023-03-01,6
9661,21755,2021-07-01,0
9662,21755,2021-08-01,0
9663,21755,2021-09-01,0
9664,21755,2021-10-01,2
9665,21755,2021-11-01,1
9666,21755,2021-12-01,1
9667,21755,2022-01-01,0
9668,21755,2022-02-01,3
9669,21755,2022-03-01,4
9670,21755,2022-04-01,5
9671,21755,2022-05-01,0
9672,21755,2022-06-01,1
9673,21755,2022-07-01,2
9674,21755,2022-08-01,5
9675,21755,2022-09-01,3
9676,21755,2022-10-01,2
9677,21755,2022-11-01,2
9678,21755,2022-12-01,4
9679,21755,2023-01-01,4
9680,21755,2023-02-01,3
9681,21755,2023-03-01,1
9682,21756,2021-07-01,1
9683,21756,2021-08-01,1
9684,21756,2021-09-01,2
9685,21756,2021-10-01,2
9686,21756,2021-11-01,2
9687,21756,2021-12-01,5
9688,21756,2022-01-01,3
9689,21756,2022-02-01,5
9690,21756,2022-03-01,2
9691,21756,2022-04-01,7
9692,21756,2022-05-01,1
9693,21756,2022-06-01,1
9694,21756,2022-07-01,3
9695,21756,2022-08-01,4
9696,21756,2022-09-01,5
9697,21756,2022-10-01,4
9698,21756,2022-11-01,3
9699,21756,2022-12-01,7
9700,21756,2023-01-01,7
9701,21756,2023-02-01,2
9702,21756,2023-03-01,2
9703,21757,2021-07-01,0
9704,21757,2021-08-01,0
9705,21757,2021-09-01,0
9706,21757,2021-10-01,3
9707,21757,2021-11-01,1
9708,21757,2021-12-01,3
9709,21757,2022-01-01,3
9710,21757,2022-02-01,1
9711,21757,2022-03-01,0
9712,21757,2022-04-01,2
9713,21757,2022-05-01,1
9714,21757,2022-06-01,1
9715,21757,2022-07-01,0
9716,21757,2022-08-01,1
9717,21757,2022-09-01,4
9718,21757,2022-10-01,3
9719,21757,2022-11-01,1
9720,21757,2022-12-01,3
9721,21757,2023-01-01,4
9722,21757,2023-02-01,3
9723,21757,2023-03-01,0
9724,21758,2021-07-01,0
9725,21758,2021-08-01,0
9726,21758,2021-09-01,8
9727,21758,2021-10-01,2
9728,21758,2021-11-01,2
9729,21758,2021-12-01,1
9730,21758,2022-01-01,3
9731,21758,2022-02-01,0
9732,21758,2022-03-01,5
9733,21758,2022-04-01,2
9734,21758,2022-05-01,2
9735,21758,2022-06-01,4
9736,21758,2022-07-01,6
9737,21758,2022-08-01,8
9738,21758,2022-09-01,6
9739,21758,2022-10-01,6
9740,21758,2022-11-01,7
9741,21758,2022-12-01,4
9742,21758,2023-01-01,7
9743,21758,2023-02-01,2
9744,21758,2023-03-01,4
9745,21760,2021-07-01,0
9746,21760,2021-08-01,0
9747,21760,2021-09-01,0
9748,21760,2021-10-01,0
9749,21760,2021-11-01,0
9750,21760,2021-12-01,0
9751,21760,2022-01-01,0
9752,21760,2022-02-01,0
9753,21760,2022-03-01,0
9754,21760,2022-04-01,1
9755,21760,2022-05-01,0
9756,21760,2022-06-01,0
9757,21760,2022-07-01,0
9758,21760,2022-08-01,0
9759,21760,2022-09-01,0
9760,21760,2022-10-01,0
9761,21760,2022-11-01,0
9762,21760,2022-12-01,0
9763,21760,2023-01-01,0
9764,21760,2023-02-01,0
9765,21760,2023-03-01,0
9766,21762,2021-07-01,0
9767,21762,2021-08-01,0
9768,21762,2021-09-01,1
9769,21762,2021-10-01,0
9770,21762,2021-11-01,0
9771,21762,2021-12-01,0
9772,21762,2022-01-01,0
9773,21762,2022-02-01,0
9774,21762,2022-03-01,1
9775,21762,2022-04-01,0
9776,21762,2022-05-01,0
9777,21762,2022-06-01,1
9778,21762,2022-07-01,0
9779,21762,2022-08-01,0
9780,21762,2022-09-01,0
9781,21762,2022-10-01,0
9782,21762,2022-11-01,0
9783,21762,2022-12-01,3
9784,21762,2023-01-01,0
9785,21762,2023-02-01,0
9786,21762,2023-03-01,0
9787,21764,2021-07-01,0
9788,21764,2021-08-01,0
9789,21764,2021-09-01,0
9790,21764,2021-10-01,0
9791,21764,2021-11-01,0
9792,21764,2021-12-01,0
9793,21764,2022-01-01,0
9794,21764,2022-02-01,1
9795,21764,2022-03-01,0
9796,21764,2022-04-01,0
9797,21764,2022-05-01,0
9798,21764,2022-06-01,0
9799,21764,2022-07-01,0
9800,21764,2022-08-01,0
9801,21764,2022-09-01,0
9802,21764,2022-10-01,0
9803,21764,2022-11-01,0
9804,21764,2022-12-01,0
9805,21764,2023-01-01,0
9806,21764,2023-02-01,0
9807,21764,2023-03-01,0
9808,21766,2021-07-01,0
9809,21766,2021-08-01,0
9810,21766,2021-09-01,1
9811,21766,2021-10-01,0
9812,21766,2021-11-01,0
9813,21766,2021-12-01,0
9814,21766,2022-01-01,0
9815,21766,2022-02-01,0
9816,21766,2022-03-01,4
9817,21766,2022-04-01,1
9818,21766,2022-05-01,0
9819,21766,2022-06-01,0
9820,21766,2022-07-01,1
9821,21766,2022-08-01,1
9822,21766,2022-09-01,0
9823,21766,2022-10-01,0
9824,21766,2022-11-01,0
9825,21766,2022-12-01,0
9826,21766,2023-01-01,0
9827,21766,2023-02-01,3
9828,21766,2023-03-01,0
9829,21767,2021-07-01,0
9830,21767,2021-08-01,0
9831,21767,2021-09-01,0
9832,21767,2021-10-01,1
9833,21767,2021-11-01,0
9834,21767,2021-12-01,1
9835,21767,2022-01-01,0
9836,21767,2022-02-01,1
9837,21767,2022-03-01,0
9838,21767,2022-04-01,0
9839,21767,2022-05-01,0
9840,21767,2022-06-01,1
9841,21767,2022-07-01,0
9842,21767,2022-08-01,1
9843,21767,2022-09-01,0
9844,21767,2022-10-01,1
9845,21767,2022-11-01,1
9846,21767,2022-12-01,1
9847,21767,2023-01-01,2
9848,21767,2023-02-01,3
9849,21767,2023-03-01,1
9850,21769,2021-07-01,0
9851,21769,2021-08-01,1
9852,21769,2021-09-01,3
9853,21769,2021-10-01,6
9854,21769,2021-11-01,0
9855,21769,2021-12-01,4
9856,21769,2022-01-01,4
9857,21769,2022-02-01,1
9858,21769,2022-03-01,3
9859,21769,2022-04-01,7
9860,21769,2022-05-01,3
9861,21769,2022-06-01,4
9862,21769,2022-07-01,1
9863,21769,2022-08-01,6
9864,21769,2022-09-01,5
9865,21769,2022-10-01,6
9866,21769,2022-11-01,5
9867,21769,2022-12-01,7
9868,21769,2023-01-01,10
9869,21769,2023-02-01,7
9870,21769,2023-03-01,4
9871,21770,2021-07-01,0
9872,21770,2021-08-01,0
9873,21770,2021-09-01,1
9874,21770,2021-10-01,4
9875,21770,2021-11-01,0
9876,21770,2021-12-01,1
9877,21770,2022-01-01,7
9878,21770,2022-02-01,3
9879,21770,2022-03-01,2
9880,21770,2022-04-01,1
9881,21770,2022-05-01,5
9882,21770,2022-06-01,4
9883,21770,2022-07-01,4
9884,21770,2022-08-01,7
9885,21770,2022-09-01,3
9886,21770,2022-10-01,4
9887,21770,2022-11-01,3
9888,21770,2022-12-01,2
9889,21770,2023-01-01,7
9890,21770,2023-02-01,3
9891,21770,2023-03-01,4
9892,21771,2021-07-01,3
9893,21771,2021-08-01,8
9894,21771,2021-09-01,10
9895,21771,2021-10-01,9
9896,21771,2021-11-01,11
9897,21771,2021-12-01,2
9898,21771,2022-01-01,17
9899,21771,2022-02-01,12
9900,21771,2022-03-01,16
9901,21771,2022-04-01,25
9902,21771,2022-05-01,6
9903,21771,2022-06-01,12
9904,21771,2022-07-01,12
9905,21771,2022-08-01,17
9906,21771,2022-09-01,13
9907,21771,2022-10-01,12
9908,21771,2022-11-01,13
9909,21771,2022-12-01,21
9910,21771,2023-01-01,19
9911,21771,2023-02-01,17
9912,21771,2023-03-01,24
9913,21773,2021-07-01,0
9914,21773,2021-08-01,1
9915,21773,2021-09-01,0
9916,21773,2021-10-01,0
9917,21773,2021-11-01,1
9918,21773,2021-12-01,3
9919,21773,2022-01-01,1
9920,21773,2022-02-01,1
9921,21773,2022-03-01,1
9922,21773,2022-04-01,0
9923,21773,2022-05-01,1
9924,21773,2022-06-01,1
9925,21773,2022-07-01,0
9926,21773,2022-08-01,2
9927,21773,2022-09-01,3
9928,21773,2022-10-01,2
9929,21773,2022-11-01,3
9930,21773,2022-12-01,6
9931,21773,2023-01-01,0
9932,21773,2023-02-01,2
9933,21773,2023-03-01,0
9934,21774,2021-07-01,1
9935,21774,2021-08-01,5
9936,21774,2021-09-01,5
9937,21774,2021-10-01,11
9938,21774,2021-11-01,8
9939,21774,2021-12-01,4
9940,21774,2022-01-01,7
9941,21774,2022-02-01,10
9942,21774,2022-03-01,12
9943,21774,2022-04-01,10
9944,21774,2022-05-01,9
9945,21774,2022-06-01,13
9946,21774,2022-07-01,12
9947,21774,2022-08-01,10
9948,21774,2022-09-01,8
9949,21774,2022-10-01,13
9950,21774,2022-11-01,13
9951,21774,2022-12-01,15
9952,21774,2023-01-01,21
9953,21774,2023-02-01,12
9954,21774,2023-03-01,9
9955,21776,2021-07-01,1
9956,21776,2021-08-01,0
9957,21776,2021-09-01,6
9958,21776,2021-10-01,6
9959,21776,2021-11-01,0
9960,21776,2021-12-01,0
9961,21776,2022-01-01,1
9962,21776,2022-02-01,3
9963,21776,2022-03-01,4
9964,21776,2022-04-01,9
9965,21776,2022-05-01,1
9966,21776,2022-06-01,3
9967,21776,2022-07-01,2
9968,21776,2022-08-01,3
9969,21776,2022-09-01,4
9970,21776,2022-10-01,4
9971,21776,2022-11-01,7
9972,21776,2022-12-01,3
9973,21776,2023-01-01,7
9974,21776,2023-02-01,4
9975,21776,2023-03-01,6
9976,21777,2021-07-01,0
9977,21777,2021-08-01,1
9978,21777,2021-09-01,2
9979,21777,2021-10-01,1
9980,21777,2021-11-01,1
9981,21777,2021-12-01,1
9982,21777,2022-01-01,1
9983,21777,2022-02-01,0
9984,21777,2022-03-01,0
9985,21777,2022-04-01,0
9986,21777,2022-05-01,0
9987,21777,2022-06-01,0
9988,21777,2022-07-01,2
9989,21777,2022-08-01,1
9990,21777,2022-09-01,2
9991,21777,2022-10-01,1
9992,21777,2022-11-01,0
9993,21777,2022-12-01,0
9994,21777,2023-01-01,1
9995,21777,2023-02-01,0
9996,21777,2023-03-01,1
9997,21778,2021-07-01,0
9998,21778,2021-08-01,1
9999,21778,2021-09-01,0
10000,21778,2021-10-01,0
10001,21778,2021-11-01,0
10002,21778,2021-12-01,0
10003,21778,2022-01-01,0
10004,21778,2022-02-01,0
10005,21778,2022-03-01,1
10006,21778,2022-04-01,1
10007,21778,2022-05-01,1
10008,21778,2022-06-01,0
10009,21778,2022-07-01,0
10010,21778,2022-08-01,0
10011,21778,2022-09-01,1
10012,21778,2022-10-01,0
10013,21778,2022-11-01,2
10014,21778,2022-12-01,1
10015,21778,2023-01-01,1
10016,21778,2023-02-01,0
10017,21778,2023-03-01,1
10018,21779,2021-07-01,0
10019,21779,2021-08-01,0
10020,21779,2021-09-01,0
10021,21779,2021-10-01,0
10022,21779,2021-11-01,1
10023,21779,2021-12-01,0
10024,21779,2022-01-01,0
10025,21779,2022-02-01,2
10026,21779,2022-03-01,0
10027,21779,2022-04-01,0
10028,21779,2022-05-01,0
10029,21779,2022-06-01,0
10030,21779,2022-07-01,1
10031,21779,2022-08-01,1
10032,21779,2022-09-01,2
